id	filename	md5	size	state
4205544e-6ea2-48fc-99cd-6ec657698bc3	4205544e-6ea2-48fc-99cd-6ec657698bc3/f5c05450-f235-4fa8-8949-90505a6dc81e.wxs.aliquot_ensemble_masked.maf.gz	6e52c919b4eb816d2c165c86f0fb0268	24644	validated
44189b6f-92fe-479e-a474-ce8739768550	44189b6f-92fe-479e-a474-ce8739768550/9b6e589e-2154-481f-9f38-6e3bbb1cb5c1.wxs.aliquot_ensemble_masked.maf.gz	ba16972e812364188b2faee84f593b6e	103005	validated
44431fa0-0360-4d89-9279-dc07bcd5659a	44431fa0-0360-4d89-9279-dc07bcd5659a/e29495df-83ed-4401-b4b6-ad7506d1889f.wxs.aliquot_ensemble_masked.maf.gz	94e723cf466809b0b6d2685427565d22	14090	validated
4455a012-2bea-4cba-ac1d-1af0ee74f87f	4455a012-2bea-4cba-ac1d-1af0ee74f87f/ef9a2704-090e-4a72-a313-ae425ac1ae22.wxs.aliquot_ensemble_masked.maf.gz	5e3f52d867f5240a331e81896fc8e757	19406	validated
448bb1e4-87c2-4145-8693-fa99a512e22e	448bb1e4-87c2-4145-8693-fa99a512e22e/16c756ee-4ebb-4868-b1c5-dfc54c7fafe6.wxs.aliquot_ensemble_masked.maf.gz	e1fec5bd52ae61db68642385ea1d413c	22981	validated
449a1da1-8c69-42e5-9d50-0779e902756c	449a1da1-8c69-42e5-9d50-0779e902756c/b12b2864-8f35-4981-af64-7bf57eba373d.wxs.aliquot_ensemble_masked.maf.gz	4b70865c8b4bfea426cc46f59c671469	37482	validated
44f3f9cb-a8be-4c52-a698-e0546f5967a3	44f3f9cb-a8be-4c52-a698-e0546f5967a3/7959feef-2177-467e-a287-45354e2be761.wxs.aliquot_ensemble_masked.maf.gz	46c09c84f92cc001cdee293537d37518	35599	validated
45135f2b-68a4-4428-8336-ea8aa4acd36e	45135f2b-68a4-4428-8336-ea8aa4acd36e/f6021fde-f05f-4384-a3fe-e818e282f8f4.wxs.aliquot_ensemble_masked.maf.gz	a17bdf75afb71614f798b8b59bb541e5	31844	validated
453b67d4-c5da-438c-9d42-7d073e5c4724	453b67d4-c5da-438c-9d42-7d073e5c4724/f9a4aa72-57b8-4880-966e-a45d637d9767.wxs.aliquot_ensemble_masked.maf.gz	963ae419a54f08ce362a466e627aaa91	20009	validated
45d34488-4117-4464-a359-ac16de638f8c	45d34488-4117-4464-a359-ac16de638f8c/74c805ee-fc0f-4d34-9f28-9d24c5b4ab14.wxs.aliquot_ensemble_masked.maf.gz	5abaeca80caace31d69143d12971aa69	22906	validated
460a0da3-7395-4d1b-854e-54fba50594fa	460a0da3-7395-4d1b-854e-54fba50594fa/e326ec8a-f407-40bb-85ae-0cfd784c71ff.wxs.aliquot_ensemble_masked.maf.gz	d77805055120fe78f49e6e5e84715796	13772	validated
46c47170-f60f-4519-81b8-a8246ffc0635	46c47170-f60f-4519-81b8-a8246ffc0635/5d376ca8-3e22-47ec-a5b0-855fc0d765e4.wxs.aliquot_ensemble_masked.maf.gz	b7f439b8c5f7846453cf8419316a5a1e	37989	validated
46e92822-8430-437a-a670-6432e2eed044	46e92822-8430-437a-a670-6432e2eed044/6be360d8-efc5-49dd-b117-c43fc7bf9ca8.wxs.aliquot_ensemble_masked.maf.gz	8e4dbcdf479825f7b61eb8559edde3ab	306483	validated
47e2f2e4-36ed-4580-8cce-62876a79f242	47e2f2e4-36ed-4580-8cce-62876a79f242/563d0d7e-8c89-4cb0-8661-ef8d38cd43b1.wxs.aliquot_ensemble_masked.maf.gz	4457d038d039c129f641119e2fa6d287	32874	validated
47e86934-eedc-46c2-9a00-858b6b8aabab	47e86934-eedc-46c2-9a00-858b6b8aabab/1edbdbf7-2009-4686-a165-40d92fbc59f0.wxs.aliquot_ensemble_masked.maf.gz	879107a4db51a364c4b9cde8bb9797d1	34112	validated
48d0518d-2e48-4a08-8f51-f1a5fa375a3b	48d0518d-2e48-4a08-8f51-f1a5fa375a3b/9ded480a-8287-4460-9987-24c09b91a2bc.wxs.aliquot_ensemble_masked.maf.gz	afedf1473e0ec54e673902fc4d7bdfdb	34728	validated
48f1e274-ad23-4619-a5ae-cb8943cbf099	48f1e274-ad23-4619-a5ae-cb8943cbf099/d7c00fae-9e70-4959-a09f-cbecd4d18c3a.wxs.aliquot_ensemble_masked.maf.gz	9f3b3ef21f539e0e4adb7ff4f47fddae	72216	validated
491ec392-e73d-432a-af03-ddf8cbad35a2	491ec392-e73d-432a-af03-ddf8cbad35a2/1604ad3d-b837-4d73-b360-8beec0d6a378.wxs.aliquot_ensemble_masked.maf.gz	c1909596dbf551ce86611b6eacd099c2	64291	validated
493f0f89-03ad-4ba8-a7d9-e5fc184e8613	493f0f89-03ad-4ba8-a7d9-e5fc184e8613/54215023-3d72-4bee-adfd-ddb8e49d25e0.wxs.aliquot_ensemble_masked.maf.gz	bb9e4bccbc547d3dacd1871aab0c992a	33104	validated
4996a260-1164-4ce4-ae4d-91fe61e374b6	4996a260-1164-4ce4-ae4d-91fe61e374b6/bcc976ae-ddc5-4b18-903f-12c614225e06.wxs.aliquot_ensemble_masked.maf.gz	755b6308d6e5c4aab85128acc59fab02	15389	validated
4a93e45e-4802-42cd-9041-67e6ec68c6ea	4a93e45e-4802-42cd-9041-67e6ec68c6ea/4dcd3aac-dbc7-48ce-9842-e5629521b116.wxs.aliquot_ensemble_masked.maf.gz	a79c32e174d3626d7920678106db7bfd	30236	validated
4b04b09b-60d2-40aa-8ff2-43867528e8d9	4b04b09b-60d2-40aa-8ff2-43867528e8d9/0ba33112-d6ab-43cb-8f36-4b4df4f44427.wxs.aliquot_ensemble_masked.maf.gz	bdf7a8a794681aab902b9a253c2f1232	33464	validated
4cf4f17e-e57a-499e-9730-955d7866ae47	4cf4f17e-e57a-499e-9730-955d7866ae47/7b95d299-168f-4998-be06-dab76d85fc06.wxs.aliquot_ensemble_masked.maf.gz	03f12f2c9c494f8243eaf2076ca48d9e	20849	validated
4df4831c-7af6-4268-8818-2f3abf446465	4df4831c-7af6-4268-8818-2f3abf446465/f59013e8-3ca1-47f3-bcf8-888945402364.wxs.aliquot_ensemble_masked.maf.gz	d283decd6f7f52d6b6973b0afd6ceee5	36015	validated
4e9b413a-6180-4bbe-8f7d-bbf2f363b376	4e9b413a-6180-4bbe-8f7d-bbf2f363b376/2a378f4c-e50e-4973-80c4-8af73c977a90.wxs.aliquot_ensemble_masked.maf.gz	f3951169f91927a1ef26a8b99016c945	48433	validated
4fd650e2-8ebc-4da4-ae26-142ae2c66398	4fd650e2-8ebc-4da4-ae26-142ae2c66398/f5d4b9ff-8d8c-4f3f-ae30-b6af758a8be9.wxs.aliquot_ensemble_masked.maf.gz	4f062d2d5d0034c04b2ae2b38ac63c2e	18924	validated
4fdc771f-e9c3-482a-b6be-b0613a9918b4	4fdc771f-e9c3-482a-b6be-b0613a9918b4/8ffa430a-fa46-44d9-ba1c-29e6a72407f9.wxs.aliquot_ensemble_masked.maf.gz	fe14d802d01bd53cd157cf8eab5905a8	50152	validated
50368772-51af-4559-a0fb-4a548f155543	50368772-51af-4559-a0fb-4a548f155543/22079af2-9809-4652-9f05-95e979e4673f.wxs.aliquot_ensemble_masked.maf.gz	4f410ed5319d6ae5cc89c6f78adafbd8	40710	validated
509d06bd-210a-4fb5-a161-ee6fe46e65a4	509d06bd-210a-4fb5-a161-ee6fe46e65a4/51e4a7bb-544f-48b9-9c54-023b140937ec.wxs.aliquot_ensemble_masked.maf.gz	7541cfce0e9e361128e7dfea4bd3f9c6	35060	validated
511d6243-f6f4-41e0-91ed-04dbddb5c1ed	511d6243-f6f4-41e0-91ed-04dbddb5c1ed/3868d8cc-c0dd-4db2-8d0d-830760321e79.wxs.aliquot_ensemble_masked.maf.gz	1983f6b250620f06f16e005967ba84a4	25088	validated
5233ce9c-a2f2-4392-94e1-ea62401f5668	5233ce9c-a2f2-4392-94e1-ea62401f5668/c0405668-56fa-41c5-8ef8-1da869c6d50d.wxs.aliquot_ensemble_masked.maf.gz	c2fabfd22c2dc9368fb74f14f7ab4082	30250	validated
5275c9f9-798a-464c-8fdc-4d5c0744d6ce	5275c9f9-798a-464c-8fdc-4d5c0744d6ce/0e5b5b55-1b12-4492-8c80-74e9e349e394.wxs.aliquot_ensemble_masked.maf.gz	bd7e6092a5211ac84b9e911746156b12	34200	validated
52e841bd-d855-4f96-979c-58ceddedd986	52e841bd-d855-4f96-979c-58ceddedd986/1e01e170-4e12-44f4-9d96-7cbf4fd477ae.wxs.aliquot_ensemble_masked.maf.gz	f95ea0d1605237f664a02c640800940e	23743	validated
542f6b57-7be1-4c08-9227-2c747db6308f	542f6b57-7be1-4c08-9227-2c747db6308f/ab3dac71-70c8-47e6-8cef-94fa0f6b63e8.wxs.aliquot_ensemble_masked.maf.gz	b30dfd2502c01a67deb3483e233cf20f	20356	validated
5532f8b4-4088-4a3e-a8bf-f8d2d94ce21a	5532f8b4-4088-4a3e-a8bf-f8d2d94ce21a/6b8b8bd4-9b99-4425-8bcc-f393b6d140c1.wxs.aliquot_ensemble_masked.maf.gz	cbc7593a151a8d02cf42ee3d6a14fc95	26880	validated
55538027-d666-49b1-957c-b8c98d0148d9	55538027-d666-49b1-957c-b8c98d0148d9/7e3f8c87-7ae8-4a18-a5b7-d461980bb860.wxs.aliquot_ensemble_masked.maf.gz	8158fefdfa01c9e4e77380c92eee77df	65622	validated
55957c00-7a12-42b0-ae8c-f68357e53550	55957c00-7a12-42b0-ae8c-f68357e53550/bf29c6bb-3d7a-49cc-8119-0eab434b9b06.wxs.aliquot_ensemble_masked.maf.gz	d6a74025c031174116fed0c28cfd6e83	33518	validated
55c138bd-f160-471f-b33c-0fa4a949a1e1	55c138bd-f160-471f-b33c-0fa4a949a1e1/c785a3fe-2451-47a8-92fb-8e612d1d656e.wxs.aliquot_ensemble_masked.maf.gz	45a0124ca301c759b50f70d50bd2a553	74180	validated
5832d20f-e28d-43a4-ac73-dd426534381f	5832d20f-e28d-43a4-ac73-dd426534381f/407025ac-d447-4285-b7d9-cbf2e0d2d4a3.wxs.aliquot_ensemble_masked.maf.gz	bc6b02f7f053b6acd7dee6f8507c3b31	595854	validated
584b9d0d-d485-4587-bb58-df2e639654fa	584b9d0d-d485-4587-bb58-df2e639654fa/df4e286e-4623-48ec-af10-71c5307e2dc4.wxs.aliquot_ensemble_masked.maf.gz	b9f1084708db7b295363e6d2886306f9	34102	validated
58a4e8ad-8bca-4e25-99e4-752e0708583b	58a4e8ad-8bca-4e25-99e4-752e0708583b/f801b54f-c21c-46f0-84c5-c13e1d303211.wxs.aliquot_ensemble_masked.maf.gz	d0ade9313252b8b768e6cb835f323254	31525	validated
58bda85a-d19d-4745-825e-2253aa59755f	58bda85a-d19d-4745-825e-2253aa59755f/fb08fe59-82bb-4fac-ba5b-3ee7b7458f73.wxs.aliquot_ensemble_masked.maf.gz	51f511d47bd56a1377f7ad7206e33ca5	31550	validated
58ea6cca-ec98-47ca-8da9-0de23383f589	58ea6cca-ec98-47ca-8da9-0de23383f589/7fea921c-d69f-4a6c-b3e1-139d4683b4ca.wxs.aliquot_ensemble_masked.maf.gz	f8c6eda37c5fec828f32b7657ce51a3f	67800	validated
59c09d75-da01-4c86-9c2d-f0969023061f	59c09d75-da01-4c86-9c2d-f0969023061f/f53ea5a2-e67c-4cec-8192-925c2f8afebf.wxs.aliquot_ensemble_masked.maf.gz	8d69e9a40df42f3613b62a20635311fd	43466	validated
5b966566-3e8f-4c95-8013-2b020c41192e	5b966566-3e8f-4c95-8013-2b020c41192e/03c8e108-6d20-4387-b49a-bb4f6bb25977.wxs.aliquot_ensemble_masked.maf.gz	ccffac46ed021e85e985c8ad4731f83a	14199	validated
5bb79380-7e58-407c-84ff-bba959425794	5bb79380-7e58-407c-84ff-bba959425794/7eae985f-d994-4a96-9c71-3ab13a5b4295.wxs.aliquot_ensemble_masked.maf.gz	6d5727e25ed0f9f3a92bb814821738bb	48686	validated
5d57c0d1-c504-414e-828f-d0b9ed465562	5d57c0d1-c504-414e-828f-d0b9ed465562/1601a162-1f67-4d18-8354-10ba7d0627d6.wxs.aliquot_ensemble_masked.maf.gz	2aab0f86191ff6df21dc232dda2d0c6a	30775	validated
5dd32d1d-5d07-4491-af3d-451d8504c594	5dd32d1d-5d07-4491-af3d-451d8504c594/b36c45c5-aed3-4294-88c1-1111d4da721d.wxs.aliquot_ensemble_masked.maf.gz	5dd571f4be20b51a916490dffa2e26c9	31458	validated
5eb314c8-bfb3-41f5-aad8-e60ad27687bc	5eb314c8-bfb3-41f5-aad8-e60ad27687bc/50293b7b-e9b7-4c2a-9db2-f26a5c99df25.wxs.aliquot_ensemble_masked.maf.gz	0b456f96f963b3be90b285fa5e5845b1	257700	validated
5f15a5c3-ef16-491a-b5cc-5474dd799fee	5f15a5c3-ef16-491a-b5cc-5474dd799fee/a8219d6d-29e6-4108-99f8-7075ee40e440.wxs.aliquot_ensemble_masked.maf.gz	013eedc4c4fdfb5d4678daf098465472	38697	validated
6036ef68-617c-4fe3-9156-15f8b50aa434	6036ef68-617c-4fe3-9156-15f8b50aa434/9e373d49-d197-47a5-8d35-efdcea71e161.wxs.aliquot_ensemble_masked.maf.gz	dcc34d20c1ace946b4920fe0589f6c38	16489	validated
61f674f5-5fb3-47f8-8ff2-2d44e236f8f2	61f674f5-5fb3-47f8-8ff2-2d44e236f8f2/b39991cd-ef89-4e1a-83d1-dadb46ef3eb1.wxs.aliquot_ensemble_masked.maf.gz	abb1b5cd8ff781d2c27fa320ccdf9c58	194327	validated
620a91b8-4e36-424a-b50b-59c727eaa0c5	620a91b8-4e36-424a-b50b-59c727eaa0c5/ac582f8c-ab8f-4c35-b13d-37aaf2d89d2d.wxs.aliquot_ensemble_masked.maf.gz	ad0af0e84782f77ad7c3095aa25cbcb9	39518	validated
62a8aa7d-b41a-4cef-a62e-0c91287dd6ed	62a8aa7d-b41a-4cef-a62e-0c91287dd6ed/8bb631f1-45ef-444f-9df8-ccb9d76ccdf8.wxs.aliquot_ensemble_masked.maf.gz	478968c7eb10f1d803f06c946399774d	19611	validated
639f54a7-25e0-4ccc-8f15-723fd45224c0	639f54a7-25e0-4ccc-8f15-723fd45224c0/94132fcf-edd0-4b0b-a294-9d51bf823da7.wxs.aliquot_ensemble_masked.maf.gz	78ddcc4086f20465e96b17aa6ea040b3	42893	validated
65335a98-9078-4fcd-94b6-62f78f734743	65335a98-9078-4fcd-94b6-62f78f734743/59be2c21-3918-4e10-8a80-542f4700f7c6.wxs.aliquot_ensemble_masked.maf.gz	bb61398d7472d1c0376b782e3c3d5ccb	8923	validated
65a75579-73e5-413d-b199-19be1eef4323	65a75579-73e5-413d-b199-19be1eef4323/19e9f992-8218-4e8a-bf8a-9c2d00cdc02f.wxs.aliquot_ensemble_masked.maf.gz	486aff344ff219368da22e8adc92df2d	16336	validated
6601ffae-5f7f-45cb-95ab-ec81a4fbad7b	6601ffae-5f7f-45cb-95ab-ec81a4fbad7b/ddd9414a-b8e4-48f8-803f-c22a8cbd03bf.wxs.aliquot_ensemble_masked.maf.gz	85f1970e256c9700a3c1f02c7761919a	17086	validated
6649ce78-b82e-4f11-b3c3-7c91e04e109e	6649ce78-b82e-4f11-b3c3-7c91e04e109e/61c6b025-4742-4c28-b7d3-5f64436e5781.wxs.aliquot_ensemble_masked.maf.gz	3273f1ab7706e8e03428c089fc320ef1	18875	validated
6671fe03-1594-405d-b6fe-3d6497872280	6671fe03-1594-405d-b6fe-3d6497872280/8e815913-414d-44a8-af90-5ef2dd8fc0cd.wxs.aliquot_ensemble_masked.maf.gz	b9a59e4c83cecb78e862a7f3046d4b09	37559	validated
66b32da1-ed54-4d8f-a4d3-f37d014dcf63	66b32da1-ed54-4d8f-a4d3-f37d014dcf63/dbd7d3b8-7b48-4d62-a2b8-28251418eb75.wxs.aliquot_ensemble_masked.maf.gz	b84c4295f86411815b5930566befaa5a	22339	validated
66b3d38c-8601-4f23-80c4-6548019f7c44	66b3d38c-8601-4f23-80c4-6548019f7c44/3180651f-9c2c-493b-a13e-505c6f149718.wxs.aliquot_ensemble_masked.maf.gz	05ac131e40460eee7a3fbcf4f546d181	45796	validated
67b71f72-aa1e-4587-a8e5-4a977e065b24	67b71f72-aa1e-4587-a8e5-4a977e065b24/a694b9ea-b465-4c1d-b2ec-f71d391b6d90.wxs.aliquot_ensemble_masked.maf.gz	f38f782afb475fd4fb2b0292345cb038	34409	validated
67de2827-3ebb-4a1b-8cdf-8ffa2e8b1843	67de2827-3ebb-4a1b-8cdf-8ffa2e8b1843/36d17736-d9df-4f18-8519-9f6790d5b938.wxs.aliquot_ensemble_masked.maf.gz	4e5ee384e2198b280072af3b6d01acbd	39212	validated
67f5a7bf-bda2-43f4-9edc-f65091be7487	67f5a7bf-bda2-43f4-9edc-f65091be7487/f64ccbb1-1549-46ac-b2ac-7d2257fd54e5.wxs.aliquot_ensemble_masked.maf.gz	c198569fd076ef855e3d92536875039d	28413	validated
68a90fb1-2985-43f5-8e59-9584471a08fe	68a90fb1-2985-43f5-8e59-9584471a08fe/15796e39-8446-441c-b5c2-23b44d83dd5b.wxs.aliquot_ensemble_masked.maf.gz	05c19693024f4a8455a6b981d9bde863	46388	validated
68c4f45c-ca45-4a8a-bfa5-19d040fd03cf	68c4f45c-ca45-4a8a-bfa5-19d040fd03cf/e8b9b081-5f86-41c4-b91c-c8b3e27d9e72.wxs.aliquot_ensemble_masked.maf.gz	281d5cf5313f66dc6914cdb98c133106	46821	validated
68cda8ac-7632-4dcd-9cc8-9126c2728ed0	68cda8ac-7632-4dcd-9cc8-9126c2728ed0/f2877869-f0b9-476a-98b2-3cb6bc11da79.wxs.aliquot_ensemble_masked.maf.gz	b7770a6f2c2bcf5f6a258dbf82d0b3cb	21314	validated
694fe2ed-837b-49e8-b59d-5d54af5d7a00	694fe2ed-837b-49e8-b59d-5d54af5d7a00/98f56a26-5c2c-4ecc-bfa4-454d05f72b72.wxs.aliquot_ensemble_masked.maf.gz	1a344d70ca3df234f23c4aa1c9348376	179398	validated
69603314-1d7f-4690-b636-7af3facf4ef6	69603314-1d7f-4690-b636-7af3facf4ef6/0dbb2c09-c581-45fd-a403-6b9fbda5bba6.wxs.aliquot_ensemble_masked.maf.gz	d97cfe0986c60d00165d3d5e053bfe60	23622	validated
697c9205-15e4-4d85-a26f-48df669b2a9d	697c9205-15e4-4d85-a26f-48df669b2a9d/145a3d04-7f86-4f8b-af58-278d29108ba8.wxs.aliquot_ensemble_masked.maf.gz	6d4e0b288e4d5ea35c0a8bef4893fde6	46787	validated
69e6145a-c48f-4109-8d2e-fca7cf4c665b	69e6145a-c48f-4109-8d2e-fca7cf4c665b/b236d96a-9a31-462f-881f-35eeac01139b.wxs.aliquot_ensemble_masked.maf.gz	e83fc95327cab1923f7b8fca823010e4	36015	validated
6a509e94-eb62-4bf0-ac54-bd3fb71e8e46	6a509e94-eb62-4bf0-ac54-bd3fb71e8e46/5c399c8e-a64c-4570-bfb3-bbf93fca5382.wxs.aliquot_ensemble_masked.maf.gz	f413fa034fa7d42671262f892e78987d	45481	validated
6abb1206-ace8-4e26-a895-2ffd688f5bd7	6abb1206-ace8-4e26-a895-2ffd688f5bd7/dca55bb4-2fcd-4e0b-a93b-66a84c3e0342.wxs.aliquot_ensemble_masked.maf.gz	9c45fdb9e03221020ee74fa2ed74d091	76918	validated
6c3f779d-2102-43dd-8d37-b2b75840b692	6c3f779d-2102-43dd-8d37-b2b75840b692/30bb4851-e7aa-4de1-8d47-cfbf4e0173cd.wxs.aliquot_ensemble_masked.maf.gz	05e5f645804df43d8b31bea117af90b4	32536	validated
6cea207f-7f1a-42fb-9bec-5b8b177ae0dc	6cea207f-7f1a-42fb-9bec-5b8b177ae0dc/1a632e02-8146-4cb6-9306-b2f4b0ede2ff.wxs.aliquot_ensemble_masked.maf.gz	3396ceb50d963b1b5db2da4f58096520	24081	validated
6d4905ea-1af7-43eb-b7f0-7cae92234e6d	6d4905ea-1af7-43eb-b7f0-7cae92234e6d/628d9003-0785-4f35-a965-2ab6d9aa4400.wxs.aliquot_ensemble_masked.maf.gz	cc59d01b583eedff2ef4aad361e12541	20363	validated
6d74a886-b974-497d-8166-5aa5a1c27630	6d74a886-b974-497d-8166-5aa5a1c27630/c7efabf7-9d86-4ac2-9e0d-f60bf33fb0e8.wxs.aliquot_ensemble_masked.maf.gz	8a009d9c103e65b71ce298b42d47bbfd	34083	validated
6d8cac45-2eae-4fb4-84b0-954c055cbc51	6d8cac45-2eae-4fb4-84b0-954c055cbc51/edd21a41-e080-42cf-9f4a-91f3ef9e5fda.wxs.aliquot_ensemble_masked.maf.gz	b9c8939ac34282080eb51f67510f431c	40499	validated
6e4ccc34-896f-4e2c-9286-10a522c1abf9	6e4ccc34-896f-4e2c-9286-10a522c1abf9/5c67d956-45de-4ad0-94ae-86ea11c3ba5a.wxs.aliquot_ensemble_masked.maf.gz	af16d08eeac1722cd4cc3377cdc6cebd	29625	validated
6ea5383e-ec92-48e7-9f77-1058aab76eab	6ea5383e-ec92-48e7-9f77-1058aab76eab/cfe65a08-b12d-454a-ac2b-ec6a43254df3.wxs.aliquot_ensemble_masked.maf.gz	c1082ba733a30651e697655ec69c6ad3	67446	validated
6f74f3bd-697f-4fa7-a866-15ba48c97c00	6f74f3bd-697f-4fa7-a866-15ba48c97c00/754562e0-3ca5-4ff0-be9b-f795e9598a44.wxs.aliquot_ensemble_masked.maf.gz	132ea032aaaa6995322b91a4148a883d	19551	validated
709ce5de-c3e4-4523-b12a-00e49c03ed58	709ce5de-c3e4-4523-b12a-00e49c03ed58/74d147ea-547f-48b7-a919-0deb63cfaba6.wxs.aliquot_ensemble_masked.maf.gz	6317f2718caa49b78d61bacdd7d454e2	28960	validated
70f9a597-6e94-4cc7-a26e-dce3043fd7a1	70f9a597-6e94-4cc7-a26e-dce3043fd7a1/7ab9164f-1a72-4aa0-a5dd-bdb60d8e7b00.wxs.aliquot_ensemble_masked.maf.gz	8aba7899dc1dabffbd0ba8ccf1abc61e	70301	validated
71ae1f08-6ebc-41c5-a20e-66fa7fb93a79	71ae1f08-6ebc-41c5-a20e-66fa7fb93a79/03bf85ba-a68a-4534-a7f7-6c13a3413ec5.wxs.aliquot_ensemble_masked.maf.gz	a2f3f0a060441053a1ea11c17b573c8e	45396	validated
74643fd5-46d9-40de-b8d1-aea6946b5b09	74643fd5-46d9-40de-b8d1-aea6946b5b09/a428e17b-9e83-4219-985a-8bbda6a1a0a3.wxs.aliquot_ensemble_masked.maf.gz	7e197ca00b0d9699e16bc2b919dd10da	12384	validated
74833419-250c-4500-a4fd-8e7d4353ff6c	74833419-250c-4500-a4fd-8e7d4353ff6c/60cafd89-242d-4328-8a8e-a26c84cc53d7.wxs.aliquot_ensemble_masked.maf.gz	7dc2436f25887bc355b221a18f59ff43	9870	validated
752f9930-d7ef-4b1e-a199-36e69a8fb6cc	752f9930-d7ef-4b1e-a199-36e69a8fb6cc/161a5fe7-749c-400b-8c42-50625d6f775c.wxs.aliquot_ensemble_masked.maf.gz	c4e585e8918e331fa4242ca2221be907	10184	validated
75a93ebd-dd23-49f0-a50d-3a6510e9dee5	75a93ebd-dd23-49f0-a50d-3a6510e9dee5/24d20fc9-4503-4bc5-b093-1b08e7d23602.wxs.aliquot_ensemble_masked.maf.gz	eda91efb2e235ad19e88250d01c62244	25705	validated
76366a9b-d84a-4b74-9c92-1157f3a19de2	76366a9b-d84a-4b74-9c92-1157f3a19de2/beb1b579-8c8c-4215-b39e-d008063c1cf8.wxs.aliquot_ensemble_masked.maf.gz	766bd087f7af98fe1b643ecd695c3fb2	50437	validated
782b9bd8-2005-45cb-8c02-82d111d48150	782b9bd8-2005-45cb-8c02-82d111d48150/399a50f4-3246-4e88-a136-7424571bc388.wxs.aliquot_ensemble_masked.maf.gz	789a66541bb99fb4637e329e6483474d	19167	validated
78bf3bbd-bc30-4bcd-9718-6fce54fe7d06	78bf3bbd-bc30-4bcd-9718-6fce54fe7d06/6c49eae3-c5c7-4095-9333-47d7171df93d.wxs.aliquot_ensemble_masked.maf.gz	cfc55dbe46172225a8657b5f03b8a623	17605	validated
79e8a674-d7d8-49d0-bdab-8e05102c61ab	79e8a674-d7d8-49d0-bdab-8e05102c61ab/56c9f23a-63ec-4a9f-bc4c-cfd4f36d18c6.wxs.aliquot_ensemble_masked.maf.gz	16c821e8905f2f0213c77f23d9bb5722	22387	validated
7a55d8f8-35b0-4fa9-8bd2-3f99196d952a	7a55d8f8-35b0-4fa9-8bd2-3f99196d952a/8cdf8fd7-f485-4c2c-b49a-4310417abf1b.wxs.aliquot_ensemble_masked.maf.gz	a83125a6e2266e47a4e5efa3980b8e21	17081	validated
7bbe3e4c-a48e-4e7f-9392-bad1bb07f6e9	7bbe3e4c-a48e-4e7f-9392-bad1bb07f6e9/1bb40aea-3e1b-4543-8e24-6cb112da606c.wxs.aliquot_ensemble_masked.maf.gz	8663b244c9e070fc813651232f63fdad	11895	validated
7bd402e1-732d-4f5c-a966-e765f95cac52	7bd402e1-732d-4f5c-a966-e765f95cac52/ef50a36d-4611-4f30-82d6-8234ed1f27bd.wxs.aliquot_ensemble_masked.maf.gz	0f0654c354ed687026f86837eeda155a	33268	validated
7c5fdd72-3106-4fc8-abed-353a8439cf81	7c5fdd72-3106-4fc8-abed-353a8439cf81/a79f8ecc-d508-48e5-8919-d4a44ec87bd6.wxs.aliquot_ensemble_masked.maf.gz	c6c1890ac05577df229347849dd1a379	13704	validated
7c9074d7-9029-4056-ab97-92e7418a0aad	7c9074d7-9029-4056-ab97-92e7418a0aad/accce6b5-964e-4dec-bb52-af82c9805484.wxs.aliquot_ensemble_masked.maf.gz	a00b84ec90c330c14ff484fc7bcbc099	20124	validated
7cf494eb-6c14-40ba-8c67-92688e12a9ba	7cf494eb-6c14-40ba-8c67-92688e12a9ba/c7c81e0a-0e50-43d3-8237-99f1fc5d1da3.wxs.aliquot_ensemble_masked.maf.gz	9853bd3c07dbe9ec306d8ea01df8864c	23557	validated
7e03d376-3911-46a5-9ef3-e97793e4bd19	7e03d376-3911-46a5-9ef3-e97793e4bd19/fe8d5320-7e6c-4806-a5a8-7e524f42b078.wxs.aliquot_ensemble_masked.maf.gz	2624b5243b14eb3ea7232e214177e290	56190	validated
7e6218ff-e47b-45a3-92ce-d98615cde291	7e6218ff-e47b-45a3-92ce-d98615cde291/8ed33b5b-cc87-4b53-a00c-48989b0627a6.wxs.aliquot_ensemble_masked.maf.gz	20a75a173f756c7a6d76aed726397fa7	33739	validated
7ea479e2-7c3c-4cf4-88d8-dc2d666c1d31	7ea479e2-7c3c-4cf4-88d8-dc2d666c1d31/2f10afc9-adeb-4883-bf82-3313cac90508.wxs.aliquot_ensemble_masked.maf.gz	55c6455d24e111e2ad50653e6841d54c	24490	validated
7ed0d1d6-0b24-4569-af8b-9ffaa644e991	7ed0d1d6-0b24-4569-af8b-9ffaa644e991/b8d90ab6-1c1b-4732-9097-46e36754ff05.wxs.aliquot_ensemble_masked.maf.gz	e8fb717d69485eeb812b69f805fe2495	16988	validated
7f829552-f788-4b99-aada-97a7c2608fbc	7f829552-f788-4b99-aada-97a7c2608fbc/d62db753-3b1d-4647-92f1-d97fda231b7b.wxs.aliquot_ensemble_masked.maf.gz	9e730e9db6e76c6c293d47535009a75a	11482	validated
80a9d840-db44-482a-bbd5-ca2aef9757df	80a9d840-db44-482a-bbd5-ca2aef9757df/08ffc74b-b910-49a0-abef-1f61ff2be8b5.wxs.aliquot_ensemble_masked.maf.gz	ee6c3fe633ee7835847acea1dd36640f	46469	validated
